time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1958596_h,1958597_h,3818996_c,3818996_h,3818996_r,3818996_s,3818997_c,3818997_h,3818997_r,3818997_s,3818998_c,3818998_h,3818998_r,3818998_s,3818999_c,3818999_h,3818999_r,3818999_s,3819000_c,3819000_h,3819000_r,3819000_s
2023-05-30 17:55:00,,31.3,19.7,27.214285714285715,24.0,24.0,[24.0],26.2,19.7,1.0,27.0,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,27.0,26.0,1.0,27.5,27.6,26.0,1.0,27.5,27.3,26.0
2023-05-30 18:00:00,,31.3,19.4,27.15714285714285,23.6,23.6,[23.6],26.2,19.4,1.0,26.9,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,26.0,26.0,1.0,27.5,27.5,26.0,1.0,27.5,27.1,26.0
2023-05-30 18:05:00,,31.3,19.1,26.942857142857143,23.6,23.6,[23.6],25.2,19.1,1.0,26.9,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,26.0,26.0,1.0,27.4,27.5,26.0,1.0,27.4,27.2,26.0
2023-05-30 18:10:00,,31.4,19.2,26.985714285714288,23.8,23.8,[23.8],25.2,19.2,1.0,26.9,26.0,26.0,1.0,31.4,25.0,26.0,1.0,31.4,27.0,26.0,1.0,27.4,27.5,26.0,1.0,27.4,27.2,26.0
2023-05-30 18:15:00,,31.3,19.2,27.028571428571432,23.8,23.8,[23.8],25.8,19.2,1.0,26.8,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,27.0,26.0,1.0,27.4,27.5,26.0,1.0,27.4,27.2,26.0
2023-05-30 18:20:00,,31.3,19.4,27.071428571428573,23.8,23.8,[23.8],25.8,19.4,1.0,26.9,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,27.0,26.0,1.0,27.4,27.5,26.0,1.0,27.4,27.2,26.0
2023-05-30 18:25:00,,31.3,19.4,27.12857142857143,24.0,24.0,[24.0],26.0,19.4,1.0,26.9,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,27.0,26.0,1.0,27.5,27.6,26.0,1.0,27.5,27.4,26.0
2023-05-30 18:30:00,,31.4,19.5,27.000000000000004,23.6,23.6,[23.6],25.0,19.5,1.0,26.9,26.0,26.0,1.0,31.4,25.0,26.0,1.0,31.4,27.0,26.0,1.0,27.4,27.4,26.0,1.0,27.4,27.1,26.0
2023-05-30 18:35:00,,31.4,19.5,27.042857142857144,23.5,23.5,[23.5],25.1,19.5,1.0,26.9,26.0,26.0,1.0,31.4,25.0,26.0,1.0,31.4,26.0,26.0,1.0,27.5,27.5,26.0,1.0,27.5,27.1,26.0
2023-05-30 18:40:00,,31.3,19.0,26.942857142857143,23.6,23.6,[23.6],25.3,19.0,1.0,26.9,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,27.0,26.0,1.0,27.4,27.4,26.0,1.0,27.4,27.1,26.0
2023-05-30 18:45:00,,31.3,19.2,27.01428571428572,23.8,23.8,[23.8],25.7,19.2,1.0,26.8,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,27.0,26.0,1.0,27.4,27.5,26.0,1.0,27.4,27.2,26.0
2023-05-30 18:50:00,,31.3,19.2,27.01428571428572,23.8,23.8,[23.8],25.7,19.2,1.0,26.8,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,27.0,26.0,1.0,27.4,27.5,26.0,1.0,27.4,27.3,26.0
2023-05-30 18:55:00,,31.3,19.6,27.12857142857143,23.9,23.9,[23.9],26.1,19.6,1.0,26.8,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,27.0,26.0,1.0,27.4,27.5,26.0,1.0,27.4,27.3,26.0
2023-05-30 19:00:00,,31.3,19.6,27.142857142857142,24.0,24.0,[24.0],26.1,19.6,1.0,26.9,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,27.0,26.0,1.0,27.4,27.5,26.0,1.0,27.4,27.2,26.0
2023-05-30 19:05:00,,31.3,19.7,27.142857142857142,23.5,23.5,[23.5],26.0,19.7,1.0,26.9,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,26.0,26.0,1.0,27.4,27.4,26.0,1.0,27.4,27.1,26.0
2023-05-30 19:10:00,,31.2,18.5,26.842857142857145,23.5,23.5,[23.5],25.3,18.5,1.0,26.9,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.4,27.4,26.0,1.0,27.4,27.0,26.0
2023-05-30 19:15:00,,31.3,18.3,26.771428571428576,23.5,23.5,[23.5],25.3,18.3,1.0,26.6,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.1,26.0
2023-05-30 19:20:00,,31.2,18.7,26.842857142857135,23.6,23.6,[23.6],25.8,18.7,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.2,27.4,26.0,1.0,27.2,27.0,26.0
2023-05-30 19:25:00,,31.2,19.0,26.9,23.7,23.7,[23.7],25.8,19.0,1.0,26.5,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.0,26.0
2023-05-30 19:30:00,,31.2,19.2,26.942857142857147,23.7,23.7,[23.7],25.9,19.2,1.0,26.5,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-30 19:35:00,,31.2,19.3,27.000000000000004,23.7,23.7,[23.7],26.2,19.3,1.0,26.5,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-30 19:40:00,,31.2,19.4,27.01428571428572,23.7,23.7,[23.7],25.9,19.4,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.4,27.4,26.0,1.0,27.4,27.1,26.0
2023-05-30 19:45:00,,31.2,19.0,26.81428571428572,23.3,23.3,[23.3],24.9,19.0,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.4,27.3,26.0,1.0,27.4,27.0,26.0
2023-05-30 19:50:00,,31.1,19.0,26.75714285714286,23.4,23.4,[23.4],24.9,19.0,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-30 19:55:00,,31.2,19.0,26.77142857142857,23.5,23.5,[23.5],25.1,19.0,1.0,26.5,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.2,27.4,26.0,1.0,27.2,27.0,26.0
2023-05-30 20:00:00,,31.2,19.1,26.871428571428574,23.6,23.6,[23.6],25.4,19.1,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-05-30 20:05:00,,31.2,19.2,26.95714285714286,23.6,23.6,[23.6],25.9,19.2,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-30 20:10:00,,31.2,19.4,27.01428571428572,23.8,23.8,[23.8],26.0,19.4,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-05-30 20:15:00,,31.2,19.5,27.071428571428577,23.8,23.8,[23.8],26.2,19.5,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.5,26.0,1.0,27.3,27.2,26.0
2023-05-30 20:20:00,,31.2,19.5,27.1,23.8,23.8,[23.8],26.2,19.5,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.4,27.4,26.0,1.0,27.4,27.2,26.0
2023-05-30 20:25:00,,31.3,19.1,26.871428571428574,23.3,23.3,[23.3],25.0,19.1,1.0,26.8,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-30 20:30:00,,31.3,18.8,26.800000000000004,23.4,23.4,[23.4],25.0,18.8,1.0,26.6,26.0,26.0,1.0,31.3,25.0,26.0,1.0,31.3,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-30 20:35:00,,31.2,18.8,26.82857142857143,23.5,23.5,[23.5],25.3,18.8,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-30 20:40:00,,31.2,19.1,26.91428571428572,23.5,23.5,[23.5],25.6,19.1,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.0,26.0
2023-05-30 20:45:00,,31.2,19.1,26.942857142857147,23.6,23.6,[23.6],25.8,19.1,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-30 20:50:00,,31.2,19.1,26.942857142857147,23.7,23.7,[23.7],26.0,19.1,1.0,26.5,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-30 20:55:00,,31.2,19.3,27.000000000000004,23.7,23.7,[23.7],26.1,19.3,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-30 21:00:00,,31.2,19.3,27.01428571428572,23.7,23.7,[23.7],26.3,19.3,1.0,26.5,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-05-30 21:05:00,,31.2,19.4,27.028571428571432,23.7,23.7,[23.7],26.3,19.4,1.0,26.5,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.3,26.0
2023-05-30 21:10:00,,31.2,19.4,27.1,23.8,23.8,[23.8],26.5,19.4,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.4,27.5,26.0,1.0,27.4,27.3,26.0
2023-05-30 21:15:00,,31.2,19.4,27.1,23.6,23.6,[23.6],26.5,19.4,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.4,27.4,26.0,1.0,27.4,27.1,26.0
2023-05-30 21:20:00,,31.2,18.2,26.657142857142865,23.0,23.0,[23.0],24.9,18.2,1.0,26.5,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,26.9,26.0
2023-05-30 21:25:00,,31.2,17.6,26.52857142857143,23.0,23.0,[23.0],24.9,17.6,1.0,26.4,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.2,27.1,26.0,1.0,27.2,26.8,26.0
2023-05-30 21:30:00,,31.1,18.4,26.64285714285714,23.2,23.2,[23.2],25.3,18.4,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.9,26.0
2023-05-30 21:35:00,,31.1,18.8,26.7,23.4,23.4,[23.4],25.5,18.8,1.0,26.2,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.9,26.0
2023-05-30 21:40:00,,31.1,19.0,26.71428571428571,23.5,23.5,[23.5],25.5,19.0,1.0,26.1,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.9,26.0
2023-05-30 21:45:00,,31.0,19.2,26.828571428571426,23.5,23.5,[23.5],25.9,19.2,1.0,26.3,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,26.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-30 21:50:00,,31.0,19.4,26.871428571428567,23.6,23.6,[23.6],26.0,19.4,1.0,26.3,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.1,26.0
2023-05-30 21:55:00,,31.1,19.4,26.928571428571423,23.7,23.7,[23.7],26.2,19.4,1.0,26.3,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.1,26.0
2023-05-30 22:00:00,,31.1,19.5,26.985714285714284,23.8,23.8,[23.8],26.3,19.5,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.4,26.0,1.0,27.2,27.1,26.0
2023-05-30 22:05:00,,31.1,19.5,27.01428571428572,23.8,23.8,[23.8],26.3,19.5,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-05-30 22:10:00,,31.1,19.6,27.042857142857144,23.8,23.8,[23.8],26.4,19.6,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.5,26.0,1.0,27.3,27.2,26.0
2023-05-30 22:15:00,,31.2,19.7,26.928571428571438,23.4,23.4,[23.4],25.1,19.7,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-30 22:20:00,,31.1,18.9,26.78571428571429,23.5,23.5,[23.5],25.1,18.9,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-30 22:25:00,,31.1,19.0,26.82857142857143,23.5,23.5,[23.5],25.3,19.0,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-30 22:30:00,,31.1,19.2,26.85714285714286,23.6,23.6,[23.6],25.3,19.2,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.1,26.0
2023-05-30 22:35:00,,31.2,19.2,26.942857142857147,23.6,23.6,[23.6],25.8,19.2,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-30 22:40:00,,31.2,19.3,27.000000000000004,23.7,23.7,[23.7],26.0,19.3,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-30 22:45:00,,31.2,19.4,27.028571428571432,23.7,23.7,[23.7],26.2,19.4,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-05-30 22:50:00,,31.2,19.5,27.08571428571429,23.8,23.8,[23.8],26.4,19.5,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.5,26.0,1.0,27.3,27.3,26.0
2023-05-30 22:55:00,,31.2,19.5,27.08571428571429,23.7,23.7,[23.7],26.3,19.5,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.4,27.5,26.0,1.0,27.4,27.2,26.0
2023-05-30 23:00:00,,31.2,19.2,26.84285714285715,23.3,23.3,[23.3],25.1,19.2,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-30 23:05:00,,31.2,19.0,26.84285714285715,23.4,23.4,[23.4],25.1,19.0,1.0,26.8,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-30 23:10:00,,31.2,19.0,26.871428571428574,23.5,23.5,[23.5],25.4,19.0,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.1,26.0
2023-05-30 23:15:00,,31.2,19.2,26.942857142857147,23.5,23.5,[23.5],25.7,19.2,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-30 23:20:00,,31.2,18.8,26.88571428571429,23.5,23.5,[23.5],25.8,18.8,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-30 23:25:00,,31.1,18.4,26.82857142857143,23.4,23.4,[23.4],26.0,18.4,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,26.9,26.0
2023-05-30 23:30:00,,31.2,18.8,26.885714285714283,23.6,23.6,[23.6],26.1,18.8,1.0,26.5,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-30 23:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-30 23:40:00,,31.1,19.4,26.985714285714288,23.6,23.6,[23.6],26.3,19.4,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.2,26.0
2023-05-30 23:45:00,,31.1,19.4,27.0,23.7,23.7,[23.7],26.4,19.4,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-05-30 23:50:00,,31.1,19.5,27.028571428571432,23.7,23.7,[23.7],26.4,19.5,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.3,26.0
2023-05-30 23:55:00,,31.2,19.5,26.98571428571429,23.6,23.6,[23.6],25.7,19.5,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-31 00:00:00,,31.2,19.5,26.914285714285715,23.3,23.3,[23.3],25.0,19.5,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.4,27.3,26.0,1.0,27.4,27.0,26.0
2023-05-31 00:05:00,,31.1,19.0,26.78571428571429,23.4,23.4,[23.4],25.0,19.0,1.0,26.7,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-31 00:10:00,,31.1,19.0,26.799999999999997,23.5,23.5,[23.5],25.4,19.0,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-31 00:15:00,,31.1,19.1,26.871428571428574,23.6,23.6,[23.6],25.7,19.1,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-31 00:20:00,,31.1,19.1,26.871428571428567,23.6,23.6,[23.6],25.9,19.1,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.2,27.4,26.0,1.0,27.2,27.1,26.0
2023-05-31 00:25:00,,31.1,19.1,26.928571428571438,23.6,23.6,[23.6],26.0,19.1,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.1,26.0
2023-05-31 00:30:00,,31.2,19.4,27.01428571428572,23.6,23.6,[23.6],26.1,19.4,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.2,26.0
2023-05-31 00:35:00,,31.2,19.4,27.042857142857148,23.7,23.7,[23.7],26.3,19.4,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.1,26.0
2023-05-31 00:40:00,,31.2,19.4,27.05714285714286,23.7,23.7,[23.7],26.4,19.4,1.0,26.6,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,27.0,26.0,1.0,27.3,27.4,26.0,1.0,27.3,27.3,26.0
2023-05-31 00:45:00,,31.1,19.5,27.042857142857144,23.8,23.8,[23.8],26.4,19.5,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.3,27.5,26.0,1.0,27.3,27.3,26.0
2023-05-31 00:50:00,,31.1,19.5,27.042857142857144,23.3,23.3,[23.3],26.4,19.5,1.0,26.6,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-31 00:55:00,,31.2,18.7,26.771428571428576,23.3,23.3,[23.3],25.0,18.7,1.0,26.7,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-31 01:00:00,,31.2,18.7,26.757142857142856,23.4,23.4,[23.4],25.3,18.7,1.0,26.5,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,26.9,26.0
2023-05-31 01:05:00,,31.2,18.9,26.814285714285717,23.5,23.5,[23.5],25.5,18.9,1.0,26.5,26.0,26.0,1.0,31.2,25.0,26.0,1.0,31.2,26.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,26.9,26.0
2023-05-31 01:10:00,,31.1,18.9,26.81428571428571,23.5,23.5,[23.5],25.7,18.9,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-31 01:15:00,,31.1,19.0,26.828571428571426,23.6,23.6,[23.6],25.8,19.0,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-31 01:20:00,,31.1,19.1,26.88571428571428,23.4,23.4,[23.4],26.0,19.1,1.0,26.5,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-31 01:25:00,,31.1,19.1,26.88571428571428,23.5,23.5,[23.5],26.1,19.1,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-31 01:30:00,,31.1,19.1,26.899999999999995,23.5,23.5,[23.5],26.2,19.1,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-31 01:35:00,,31.1,18.1,26.75714285714285,23.2,23.2,[23.2],26.2,18.1,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,26.8,26.0
2023-05-31 01:40:00,,31.1,18.1,26.7,23.3,23.3,[23.3],26.3,18.1,1.0,26.1,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,26.0,26.0,1.0,27.1,27.1,26.0,1.0,27.1,26.8,26.0
2023-05-31 01:45:00,,31.0,18.9,26.785714285714285,23.3,23.3,[23.3],26.3,18.9,1.0,26.1,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,26.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.9,26.0
2023-05-31 01:50:00,,31.0,19.1,26.814285714285717,23.4,23.4,[23.4],26.3,19.1,1.0,26.1,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.3,26.0,1.0,27.1,27.0,26.0
2023-05-31 01:55:00,,31.0,19.1,26.828571428571426,23.5,23.5,[23.5],26.4,19.1,1.0,26.1,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,27.0,26.0
2023-05-31 02:00:00,,30.9,19.2,26.871428571428567,23.5,23.5,[23.5],26.4,19.2,1.0,26.3,26.0,26.0,1.0,30.9,25.0,26.0,1.0,30.9,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-31 02:05:00,,31.0,19.4,26.94285714285714,23.6,23.6,[23.6],26.5,19.4,1.0,26.3,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.0,26.0
2023-05-31 02:10:00,,31.0,19.4,26.957142857142856,23.6,23.6,[23.6],26.5,19.4,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.3,26.0,1.0,27.2,27.2,26.0
2023-05-31 02:15:00,,31.0,19.3,26.85714285714286,23.4,23.4,[23.4],25.7,19.3,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.3,27.3,26.0,1.0,27.3,27.0,26.0
2023-05-31 02:20:00,,31.0,18.8,26.685714285714283,23.1,23.1,[23.1],25.0,18.8,1.0,26.6,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.2,27.2,26.0,1.0,27.2,26.8,26.0
2023-05-31 02:25:00,,31.0,18.8,26.67142857142857,23.3,23.3,[23.3],25.1,18.8,1.0,26.6,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.9,26.0
2023-05-31 02:30:00,,31.0,18.7,26.628571428571423,23.4,23.4,[23.4],25.1,18.7,1.0,26.4,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,26.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,26.9,26.0
2023-05-31 02:35:00,,31.0,18.9,26.7,23.4,23.4,[23.4],25.5,18.9,1.0,26.3,26.0,26.0,1.0,31.0,25.0,26.0,1.0,31.0,26.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,27.0,26.0
2023-05-31 02:40:00,,31.1,19.0,26.757142857142856,23.5,23.5,[23.5],25.5,19.0,1.0,26.4,26.0,26.0,1.0,31.1,25.0,26.0,1.0,31.1,27.0,26.0,1.0,27.1,27.2,26.0,1.0,27.1,27.0,26.0
