time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3813142_h,3839085_h,3839290_c,3839290_h,3839290_r,3839290_s
2023-05-31 01:50:00,,9.53,25.6,25.6,25.600000000000005,25.1,25.1,[25.1],25.6,25.6,1.0,25.6,24.0,26.0
2023-05-31 01:55:00,,9.44,25.5,25.4,25.46666666666667,25.1,25.1,[25.1],25.5,25.4,1.0,25.5,24.0,26.0
2023-05-31 02:00:00,,9.44,26.0,25.5,25.83333333333333,25.2,25.2,[25.2],26.0,25.5,1.0,26.0,25.0,26.0
2023-05-31 02:05:00,,9.46,26.0,25.5,25.83333333333333,25.2,25.2,[25.2],26.0,25.5,1.0,26.0,25.0,26.0
2023-05-31 02:10:00,,9.49,26.1,25.5,25.9,25.0,25.0,[25.0],26.1,25.5,1.0,26.1,24.0,26.0
2023-05-31 02:15:00,,9.46,25.7,25.5,25.633333333333336,25.1,25.1,[25.1],25.7,25.5,1.0,25.7,25.0,26.0
2023-05-31 02:20:00,,9.55,25.7,25.7,25.7,25.3,25.3,[25.3],25.7,25.7,1.0,25.7,25.0,26.0
2023-05-31 02:25:00,,9.48,26.3,25.7,26.1,25.1,25.1,[25.1],26.3,25.7,1.0,26.3,24.0,26.0
2023-05-31 02:30:00,,9.5,25.6,25.5,25.566666666666663,25.0,25.0,[25.0],25.6,25.5,1.0,25.6,24.0,26.0
2023-05-31 02:35:00,,9.48,26.3,25.6,26.066666666666663,25.3,25.3,[25.3],26.3,25.6,1.0,26.3,25.0,26.0
2023-05-31 02:40:00,,9.47,25.9,25.6,25.8,25.2,25.2,[25.2],25.9,25.6,1.0,25.9,24.0,26.0
2023-05-31 02:45:00,,9.62,25.9,25.4,25.73333333333333,25.0,25.0,[25.0],25.9,25.4,1.0,25.9,24.0,26.0
2023-05-31 02:50:00,,9.55,25.4,25.4,25.399999999999995,25.1,25.1,[25.1],25.4,25.4,1.0,25.4,25.0,26.0
2023-05-31 02:55:00,,9.43,26.4,25.7,26.166666666666668,25.2,25.2,[25.2],26.4,25.7,1.0,26.4,25.0,26.0
2023-05-31 03:00:00,,9.52,25.7,25.7,25.7,25.1,25.1,[25.1],25.7,25.7,1.0,25.7,23.0,26.0
2023-05-31 03:05:00,,9.57,25.6,25.4,25.53333333333333,25.0,25.0,[25.0],25.6,25.4,1.0,25.6,25.0,26.0
2023-05-31 03:10:00,,9.44,26.3,25.6,26.066666666666663,25.2,25.2,[25.2],26.3,25.6,1.0,26.3,25.0,26.0
2023-05-31 03:15:00,,9.48,26.0,26.0,26.0,25.2,25.2,[25.2],26.0,26.0,1.0,26.0,24.0,26.0
2023-05-31 03:20:00,,9.44,25.5,25.5,25.5,25.1,25.1,[25.1],25.5,25.5,1.0,25.5,24.0,26.0
2023-05-31 03:25:00,,9.510000000000002,25.9,25.5,25.766666666666666,25.2,25.2,[25.2],25.9,25.5,1.0,25.9,25.0,26.0
2023-05-31 03:30:00,,9.44,26.1,25.7,25.96666666666667,25.2,25.2,[25.2],26.1,25.7,1.0,26.1,25.0,26.0
2023-05-31 03:35:00,,9.43,25.7,25.7,25.7,25.0,25.0,[25.0],25.7,25.7,1.0,25.7,23.0,26.0
2023-05-31 03:40:00,,9.45,25.6,25.4,25.53333333333333,25.0,25.0,[25.0],25.6,25.4,1.0,25.6,25.0,26.0
2023-05-31 03:45:00,,9.77,26.2,25.5,25.96666666666667,25.2,25.2,[25.2],26.2,25.5,1.0,26.2,25.0,26.0
2023-05-31 03:50:00,,9.44,26.0,26.0,26.0,25.2,25.2,[25.2],26.0,26.0,1.0,26.0,24.0,26.0
2023-05-31 03:55:00,,9.41,25.5,25.5,25.5,25.0,25.0,[25.0],25.5,25.5,1.0,25.5,24.0,26.0
2023-05-31 04:00:00,,9.49,25.9,25.5,25.766666666666666,25.1,25.1,[25.1],25.9,25.5,1.0,25.9,25.0,26.0
2023-05-31 04:05:00,,9.41,25.9,25.5,25.766666666666666,25.2,25.2,[25.2],25.9,25.5,1.0,25.9,25.0,26.0
2023-05-31 04:10:00,,9.44,25.7,25.7,25.7,25.0,25.0,[25.0],25.7,25.7,1.0,25.7,23.0,26.0
2023-05-31 04:15:00,,,25.6,25.3,25.5,25.0,25.0,[25.0],25.6,25.3,1.0,25.6,25.0,26.0
2023-05-31 04:20:00,,9.44,25.6,25.5,25.566666666666663,25.2,25.2,[25.2],25.6,25.5,1.0,25.6,25.0,26.0
2023-05-31 04:25:00,,9.51,25.8,25.7,25.766666666666666,25.1,25.1,[25.1],25.8,25.7,1.0,25.8,24.0,26.0
2023-05-31 04:30:00,,9.41,25.4,25.4,25.399999999999995,24.9,24.9,[24.9],25.4,25.4,1.0,25.4,24.0,26.0
2023-05-31 04:35:00,,9.47,26.0,25.5,25.83333333333333,25.0,25.0,[25.0],26.0,25.5,1.0,26.0,25.0,26.0
2023-05-31 04:40:00,,9.49,26.4,25.6,26.133333333333336,25.2,25.2,[25.2],26.4,25.6,1.0,26.4,25.0,26.0
2023-05-31 04:45:00,,9.46,25.5,25.5,25.5,24.9,24.9,[24.9],25.5,25.5,1.0,25.5,23.0,26.0
2023-05-31 04:50:00,,9.43,25.6,25.3,25.5,25.0,25.0,[25.0],25.6,25.3,1.0,25.6,25.0,26.0
2023-05-31 04:55:00,,9.45,25.6,25.3,25.5,25.1,25.1,[25.1],25.6,25.3,1.0,25.6,25.0,26.0
2023-05-31 05:00:00,,9.53,26.2,25.5,25.96666666666667,25.0,25.0,[25.0],26.2,25.5,1.0,26.2,24.0,26.0
2023-05-31 05:05:00,,9.44,25.7,25.7,25.7,24.9,24.9,[24.9],25.7,25.7,1.0,25.7,24.0,26.0
2023-05-31 05:10:00,,9.92,26.2,25.4,25.933333333333334,25.0,25.0,[25.0],26.2,25.4,1.0,26.2,25.0,26.0
2023-05-31 05:15:00,,9.84,26.8,25.7,26.433333333333334,25.2,25.2,[25.2],26.8,25.7,1.0,26.8,25.0,26.0
2023-05-31 05:20:00,,9.46,25.5,25.4,25.46666666666667,24.9,24.9,[24.9],25.5,25.4,1.0,25.5,23.0,26.0
2023-05-31 05:25:00,,9.55,25.9,25.4,25.73333333333333,24.9,24.9,[24.9],25.9,25.4,1.0,25.9,25.0,26.0
2023-05-31 05:30:00,,9.49,25.9,25.3,25.7,25.2,25.2,[25.2],25.9,25.3,1.0,25.9,25.0,26.0
2023-05-31 05:35:00,,9.71,26.0,26.0,26.0,25.1,25.1,[25.1],26.0,26.0,1.0,26.0,24.0,26.0
2023-05-31 05:40:00,,9.579999999999998,25.7,25.4,25.6,25.0,25.0,[25.0],25.7,25.4,1.0,25.7,24.0,26.0
2023-05-31 05:45:00,,9.49,26.3,25.5,26.03333333333333,25.1,25.1,[25.1],26.3,25.5,1.0,26.3,25.0,26.0
2023-05-31 05:50:00,,9.58,26.7,25.7,26.366666666666664,25.2,25.2,[25.2],26.7,25.7,1.0,26.7,25.0,26.0
2023-05-31 05:55:00,,9.71,25.5,25.5,25.5,24.9,24.9,[24.9],25.5,25.5,1.0,25.5,23.0,26.0
2023-05-31 06:00:00,,9.67,26.0,25.2,25.73333333333333,24.9,24.9,[24.9],26.0,25.2,1.0,26.0,25.0,26.0
2023-05-31 06:05:00,,9.79,26.0,25.4,25.8,25.0,25.0,[25.0],26.0,25.4,1.0,26.0,25.0,26.0
2023-05-31 06:10:00,,9.75,26.4,25.6,26.133333333333336,25.1,25.1,[25.1],26.4,25.6,1.0,26.4,25.0,26.0
2023-05-31 06:15:00,,9.78,26.3,25.3,25.96666666666667,24.9,24.9,[24.9],26.3,25.3,1.0,26.3,24.0,26.0
2023-05-31 06:20:00,,9.58,26.0,25.3,25.766666666666666,24.9,24.9,[24.9],26.0,25.3,1.0,26.0,25.0,26.0
2023-05-31 06:25:00,,9.59,26.0,25.5,25.83333333333333,25.1,25.1,[25.1],26.0,25.5,1.0,26.0,25.0,26.0
2023-05-31 06:30:00,,9.739999999999998,25.8,25.6,25.73333333333333,24.9,24.9,[24.9],25.8,25.6,1.0,25.8,24.0,26.0
2023-05-31 06:35:00,,9.71,25.7,25.6,25.666666666666668,24.9,24.9,[24.9],25.7,25.6,1.0,25.7,24.0,26.0
2023-05-31 06:40:00,,9.56,26.2,25.2,25.866666666666664,24.9,24.9,[24.9],26.2,25.2,1.0,26.2,25.0,26.0
2023-05-31 06:45:00,,9.97,26.6,25.6,26.26666666666667,25.1,25.1,[25.1],26.6,25.6,1.0,26.6,25.0,26.0
2023-05-31 06:50:00,,9.73,25.4,25.4,25.399999999999995,24.8,24.8,[24.8],25.4,25.4,1.0,25.4,23.0,26.0
2023-05-31 06:55:00,,9.71,26.0,25.3,25.766666666666666,24.9,24.9,[24.9],26.0,25.3,1.0,26.0,25.0,26.0
2023-05-31 07:00:00,,9.72,26.7,25.6,26.33333333333333,25.1,25.1,[25.1],26.7,25.6,1.0,26.7,25.0,26.0
2023-05-31 07:05:00,,9.579999999999998,25.9,25.6,25.8,25.0,25.0,[25.0],25.9,25.6,1.0,25.9,24.0,26.0
2023-05-31 07:10:00,,9.7,25.6,25.3,25.5,24.8,24.8,[24.8],25.6,25.3,1.0,25.6,24.0,26.0
2023-05-31 07:15:00,,9.61,25.6,25.4,25.53333333333333,24.9,24.9,[24.9],25.6,25.4,1.0,25.6,25.0,26.0
2023-05-31 07:20:00,,9.64,26.8,25.6,26.4,25.1,25.1,[25.1],26.8,25.6,1.0,26.8,26.0,26.0
2023-05-31 07:25:00,,9.67,26.8,25.6,26.4,24.9,24.9,[24.9],26.8,25.6,1.0,26.8,24.0,26.0
2023-05-31 07:30:00,,9.66,25.8,25.2,25.6,24.8,24.8,[24.8],25.8,25.2,1.0,25.8,24.0,26.0
2023-05-31 07:35:00,,9.64,26.3,25.4,26.0,25.0,25.0,[25.0],26.3,25.4,1.0,26.3,25.0,26.0
2023-05-31 07:40:00,,9.95,26.4,25.6,26.133333333333336,25.0,25.0,[25.0],26.4,25.6,1.0,26.4,25.0,26.0
2023-05-31 07:45:00,,9.71,26.4,25.6,26.133333333333336,24.8,24.8,[24.8],26.4,25.6,1.0,26.4,24.0,26.0
2023-05-31 07:50:00,,9.6,26.1,25.3,25.83333333333333,24.8,24.8,[24.8],26.1,25.3,1.0,26.1,25.0,26.0
2023-05-31 07:55:00,,9.73,26.7,25.6,26.33333333333333,25.1,25.1,[25.1],26.7,25.6,1.0,26.7,25.0,26.0
2023-05-31 08:00:00,,9.75,25.9,25.6,25.8,24.9,24.9,[24.9],25.9,25.6,1.0,25.9,24.0,26.0
2023-05-31 08:05:00,,9.57,25.8,25.3,25.633333333333336,24.8,24.8,[24.8],25.8,25.3,1.0,25.8,24.0,26.0
2023-05-31 08:10:00,,9.69,26.2,25.4,25.933333333333334,24.9,24.9,[24.9],26.2,25.4,1.0,26.2,25.0,26.0
2023-05-31 08:15:00,,9.7,26.5,25.5,26.166666666666668,25.0,25.0,[25.0],26.5,25.5,1.0,26.5,25.0,26.0
2023-05-31 08:20:00,,9.73,25.5,25.3,25.433333333333334,24.8,24.8,[24.8],25.5,25.3,1.0,25.5,23.0,26.0
2023-05-31 08:25:00,,9.65,26.0,25.3,25.766666666666666,24.8,24.8,[24.8],26.0,25.3,1.0,26.0,25.0,26.0
2023-05-31 08:30:00,,9.64,26.5,25.5,26.166666666666668,25.0,25.0,[25.0],26.5,25.5,1.0,26.5,25.0,26.0
2023-05-31 08:35:00,,9.58,26.5,25.6,26.2,24.9,24.9,[24.9],26.5,25.6,1.0,26.5,24.0,26.0
2023-05-31 08:40:00,,9.99,25.8,25.6,25.73333333333333,24.7,24.7,[24.7],25.8,25.6,1.0,25.8,24.0,26.0
2023-05-31 08:45:00,,9.62,26.2,25.3,25.9,24.9,24.9,[24.9],26.2,25.3,1.0,26.2,25.0,26.0
2023-05-31 08:50:00,,9.6,26.8,25.6,26.4,25.0,25.0,[25.0],26.8,25.6,1.0,26.8,25.0,26.0
2023-05-31 08:55:00,,9.59,25.5,25.5,25.5,24.8,24.8,[24.8],25.5,25.5,1.0,25.5,24.0,26.0
2023-05-31 09:00:00,,9.64,26.0,25.5,25.83333333333333,24.8,24.8,[24.8],26.0,25.5,1.0,26.0,25.0,26.0
2023-05-31 09:05:00,,9.64,26.7,25.5,26.3,25.0,25.0,[25.0],26.7,25.5,1.0,26.7,25.0,26.0
2023-05-31 09:10:00,,9.72,26.1,25.5,25.9,24.9,24.9,[24.9],26.1,25.5,1.0,26.1,24.0,26.0
2023-05-31 09:15:00,,9.8,26.1,25.3,25.83333333333333,24.7,24.7,[24.7],26.1,25.3,1.0,26.1,24.0,26.0
2023-05-31 09:20:00,,9.73,26.3,25.3,25.96666666666667,24.8,24.8,[24.8],26.3,25.3,1.0,26.3,25.0,26.0
2023-05-31 09:25:00,,9.75,26.8,25.6,26.4,25.0,25.0,[25.0],26.8,25.6,1.0,26.8,26.0,26.0
2023-05-31 09:30:00,,9.82,25.6,25.6,25.600000000000005,24.8,24.8,[24.8],25.6,25.6,1.0,25.6,24.0,26.0
2023-05-31 09:35:00,,9.8,25.8,25.2,25.6,24.7,24.7,[24.7],25.8,25.2,1.0,25.8,24.0,26.0
2023-05-31 09:40:00,,9.760000000000002,26.3,25.2,25.933333333333334,24.9,24.9,[24.9],26.3,25.2,1.0,26.3,25.0,26.0
2023-05-31 09:45:00,,10.010000000000002,26.4,25.3,26.03333333333333,25.0,25.0,[25.0],26.4,25.3,1.0,26.4,25.0,26.0
2023-05-31 09:50:00,,9.63,25.5,25.3,25.433333333333334,24.7,24.7,[24.7],25.5,25.3,1.0,25.5,24.0,26.0
2023-05-31 09:55:00,,9.85,26.0,25.2,25.73333333333333,24.8,24.8,[24.8],26.0,25.2,1.0,26.0,25.0,26.0
2023-05-31 10:00:00,,9.85,26.6,25.5,26.23333333333333,25.0,25.0,[25.0],26.6,25.5,1.0,26.6,25.0,26.0
2023-05-31 10:05:00,,10.14,26.6,25.4,26.2,24.8,24.8,[24.8],26.6,25.4,1.0,26.6,24.0,26.0
2023-05-31 10:10:00,,9.78,25.7,25.2,25.53333333333333,24.7,24.7,[24.7],25.7,25.2,1.0,25.7,24.0,26.0
2023-05-31 10:15:00,,10.09,26.2,25.3,25.9,24.8,24.8,[24.8],26.2,25.3,1.0,26.2,25.0,26.0
2023-05-31 10:20:00,,10.3,26.8,25.6,26.4,25.0,25.0,[25.0],26.8,25.6,1.0,26.8,26.0,26.0
2023-05-31 10:25:00,,9.88,26.8,25.7,26.433333333333334,24.9,24.9,[24.9],26.8,25.7,1.0,26.8,23.0,26.0
2023-05-31 10:30:00,,9.73,25.8,25.3,25.633333333333336,24.8,24.8,[24.8],25.8,25.3,1.0,25.8,24.0,26.0
2023-05-31 10:35:00,,9.82,26.4,25.5,26.1,24.9,24.9,[24.9],26.4,25.5,1.0,26.4,25.0,26.0
2023-05-31 10:40:00,,10.03,26.4,25.6,26.133333333333336,25.0,25.0,[25.0],26.4,25.6,1.0,26.4,25.0,26.0
2023-05-31 10:45:00,,10.07,25.5,25.2,25.4,24.7,24.7,[24.7],25.5,25.2,1.0,25.5,24.0,26.0
2023-05-31 10:50:00,,9.98,26.0,25.2,25.73333333333333,24.8,24.8,[24.8],26.0,25.2,1.0,26.0,25.0,26.0
2023-05-31 10:55:00,,9.920000000000002,26.6,25.5,26.23333333333333,25.0,25.0,[25.0],26.6,25.5,1.0,26.6,25.0,26.0
2023-05-31 11:00:00,,9.9,26.0,25.6,25.866666666666664,24.9,24.9,[24.9],26.0,25.6,1.0,26.0,24.0,26.0
2023-05-31 11:05:00,,10.25,25.8,25.4,25.666666666666668,24.7,24.7,[24.7],25.8,25.4,1.0,25.8,24.0,26.0
2023-05-31 11:10:00,,9.89,26.2,25.3,25.9,24.8,24.8,[24.8],26.2,25.3,1.0,26.2,25.0,26.0
2023-05-31 11:15:00,,10.03,26.2,25.7,26.03333333333333,25.0,25.0,[25.0],26.2,25.7,1.0,26.2,26.0,26.0
2023-05-31 11:20:00,,9.84,25.7,25.7,25.7,24.7,24.7,[24.7],25.7,25.7,1.0,25.7,23.0,26.0
2023-05-31 11:25:00,,10.23,25.8,25.2,25.6,24.7,24.7,[24.7],25.8,25.2,1.0,25.8,24.0,26.0
2023-05-31 11:30:00,,9.88,26.3,25.4,26.0,24.9,24.9,[24.9],26.3,25.4,1.0,26.3,25.0,26.0
2023-05-31 11:35:00,,9.71,26.3,25.4,26.0,24.9,24.9,[24.9],26.3,25.4,1.0,26.3,25.0,26.0
2023-05-31 11:40:00,,10.07,25.6,25.4,25.53333333333333,24.7,24.7,[24.7],25.6,25.4,1.0,25.6,24.0,26.0
2023-05-31 11:45:00,,9.71,26.1,25.3,25.83333333333333,24.8,24.8,[24.8],26.1,25.3,1.0,26.1,25.0,26.0
2023-05-31 11:50:00,,9.7,26.7,25.5,26.3,25.0,25.0,[25.0],26.7,25.5,1.0,26.7,25.0,26.0
2023-05-31 11:55:00,,9.64,25.9,25.5,25.766666666666666,24.8,24.8,[24.8],25.9,25.5,1.0,25.9,24.0,26.0
2023-05-31 12:00:00,,9.82,25.8,25.3,25.633333333333336,24.7,24.7,[24.7],25.8,25.3,1.0,25.8,24.0,26.0
2023-05-31 12:05:00,,9.94,26.1,25.3,25.83333333333333,24.9,24.9,[24.9],26.1,25.3,1.0,26.1,25.0,26.0
2023-05-31 12:10:00,,9.97,26.6,25.6,26.26666666666667,25.0,25.0,[25.0],26.6,25.6,1.0,26.6,26.0,26.0
2023-05-31 12:15:00,,9.64,25.6,25.5,25.566666666666663,24.7,24.7,[24.7],25.6,25.5,1.0,25.6,23.0,26.0
2023-05-31 12:20:00,,9.99,25.9,25.2,25.666666666666668,24.7,24.7,[24.7],25.9,25.2,1.0,25.9,24.0,26.0
2023-05-31 12:25:00,,10.02,25.9,25.4,25.73333333333333,24.9,24.9,[24.9],25.9,25.4,1.0,25.9,25.0,26.0
2023-05-31 12:30:00,,9.67,26.2,25.4,25.933333333333334,24.9,24.9,[24.9],26.2,25.4,1.0,26.2,25.0,26.0
2023-05-31 12:35:00,,9.66,25.5,25.3,25.433333333333334,24.7,24.7,[24.7],25.5,25.3,1.0,25.5,24.0,26.0
2023-05-31 12:40:00,,10.04,26.1,25.3,25.83333333333333,24.8,24.8,[24.8],26.1,25.3,1.0,26.1,25.0,26.0
2023-05-31 12:45:00,,9.8,26.7,25.5,26.3,25.0,25.0,[25.0],26.7,25.5,1.0,26.7,26.0,26.0
2023-05-31 12:50:00,,10.15,25.8,25.4,25.666666666666668,24.8,24.8,[24.8],25.8,25.4,1.0,25.8,24.0,26.0
2023-05-31 12:55:00,,10.14,25.7,25.1,25.5,24.7,24.7,[24.7],25.7,25.1,1.0,25.7,24.0,26.0
2023-05-31 13:00:00,,9.86,26.2,25.3,25.9,24.9,24.9,[24.9],26.2,25.3,1.0,26.2,25.0,26.0
2023-05-31 13:05:00,,9.65,26.2,25.3,25.9,25.0,25.0,[25.0],26.2,25.3,1.0,26.2,25.0,26.0
2023-05-31 13:10:00,,9.59,25.4,25.4,25.399999999999995,24.8,24.8,[24.8],25.4,25.4,1.0,25.4,24.0,26.0
2023-05-31 13:15:00,,9.75,26.0,25.4,25.8,24.8,24.8,[24.8],26.0,25.4,1.0,26.0,25.0,26.0
2023-05-31 13:20:00,,10.17,26.6,25.5,26.23333333333333,25.0,25.0,[25.0],26.6,25.5,1.0,26.6,25.0,26.0
2023-05-31 13:25:00,,9.82,25.9,25.9,25.899999999999995,25.0,25.0,[25.0],25.9,25.9,1.0,25.9,24.0,26.0
2023-05-31 13:30:00,,9.72,25.9,25.9,25.899999999999995,24.8,24.8,[24.8],25.9,25.9,1.0,25.9,24.0,26.0
2023-05-31 13:35:00,,9.8,26.1,25.4,25.866666666666664,24.9,24.9,[24.9],26.1,25.4,1.0,26.1,25.0,26.0
2023-05-31 13:40:00,,9.72,26.1,25.7,25.96666666666667,25.0,25.0,[25.0],26.1,25.7,1.0,26.1,25.0,26.0
2023-05-31 13:45:00,,10.0,25.4,25.4,25.399999999999995,24.8,24.8,[24.8],25.4,25.4,1.0,25.4,23.0,26.0
2023-05-31 13:50:00,,9.9,25.8,25.2,25.6,24.8,24.8,[24.8],25.8,25.2,1.0,25.8,24.0,26.0
2023-05-31 13:55:00,,9.96,26.4,25.5,26.1,25.0,25.0,[25.0],26.4,25.5,1.0,26.4,25.0,26.0
2023-05-31 14:00:00,,9.79,26.4,25.5,26.1,25.1,25.1,[25.1],26.4,25.5,1.0,26.4,25.0,26.0
2023-05-31 14:05:00,,9.75,25.6,25.6,25.600000000000005,24.9,24.9,[24.9],25.6,25.6,1.0,25.6,24.0,26.0
2023-05-31 14:10:00,,9.87,26.0,25.3,25.766666666666666,24.9,24.9,[24.9],26.0,25.3,1.0,26.0,25.0,26.0
2023-05-31 14:15:00,,9.85,26.7,25.6,26.33333333333333,25.1,25.1,[25.1],26.7,25.6,1.0,26.7,25.0,26.0
2023-05-31 14:20:00,,9.65,26.0,26.0,26.0,25.0,25.0,[25.0],26.0,26.0,1.0,26.0,24.0,26.0
2023-05-31 14:25:00,,9.67,25.7,25.5,25.633333333333336,24.9,24.9,[24.9],25.7,25.5,1.0,25.7,24.0,26.0
2023-05-31 14:30:00,,9.61,26.3,25.4,26.0,24.9,24.9,[24.9],26.3,25.4,1.0,26.3,25.0,26.0
2023-05-31 14:35:00,,9.79,26.6,25.8,26.33333333333333,25.1,25.1,[25.1],26.6,25.8,1.0,26.6,26.0,26.0
2023-05-31 14:40:00,,9.59,26.6,25.7,26.3,24.9,24.9,[24.9],26.6,25.7,1.0,26.6,23.0,26.0
2023-05-31 14:45:00,,10.02,25.4,25.4,25.399999999999995,24.9,24.9,[24.9],25.4,25.4,1.0,25.4,25.0,26.0
2023-05-31 14:50:00,,9.66,26.5,25.5,26.166666666666668,25.1,25.1,[25.1],26.5,25.5,1.0,26.5,25.0,26.0
2023-05-31 14:55:00,,9.6,26.0,26.0,26.0,25.1,25.1,[25.1],26.0,26.0,1.0,26.0,24.0,26.0
2023-05-31 15:00:00,,9.88,25.6,25.6,25.600000000000005,24.9,24.9,[24.9],25.6,25.6,1.0,25.6,24.0,26.0
2023-05-31 15:05:00,,9.62,26.1,25.4,25.866666666666664,24.9,24.9,[24.9],26.1,25.4,1.0,26.1,25.0,26.0
2023-05-31 15:10:00,,9.56,26.1,25.7,25.96666666666667,25.2,25.2,[25.2],26.1,25.7,1.0,26.1,26.0,26.0
2023-05-31 15:15:00,,9.989999999999998,26.9,26.0,26.6,25.1,25.1,[25.1],26.9,26.0,1.0,26.9,24.0,26.0
2023-05-31 15:20:00,26.5,9.98,25.6,25.6,25.600000000000005,24.9,24.9,[24.9],25.6,25.6,1.0,25.6,24.0,26.0
2023-05-31 15:25:00,26.5,9.85,25.7,25.5,25.633333333333336,25.0,25.0,[25.0],25.7,25.5,1.0,25.7,25.0,26.0
2023-05-31 15:30:00,26.5,9.71,26.7,25.5,26.3,25.1,25.1,[25.1],26.7,25.5,1.0,26.7,25.0,26.0
2023-05-31 15:35:00,26.5,9.9,25.6,25.6,25.600000000000005,24.8,24.8,[24.8],25.6,25.6,1.0,25.6,23.0,26.0
2023-05-31 15:40:00,26.5,9.63,25.9,25.6,25.8,24.9,24.9,[24.9],25.9,25.6,1.0,25.9,25.0,26.0
2023-05-31 15:45:00,26.5,9.66,26.5,25.5,26.166666666666668,25.0,25.0,[25.0],26.5,25.5,1.0,26.5,25.0,26.0
2023-05-31 15:50:00,26.5,9.66,26.1,25.5,25.9,25.0,25.0,[25.0],26.1,25.5,1.0,26.1,24.0,26.0
2023-05-31 15:55:00,26.5,9.61,25.6,25.4,25.53333333333333,24.8,24.8,[24.8],25.6,25.4,1.0,25.6,24.0,26.0
2023-05-31 16:00:00,26.5,9.9,26.2,25.4,25.933333333333334,24.9,24.9,[24.9],26.2,25.4,1.0,26.2,25.0,26.0
2023-05-31 16:05:00,26.5,9.73,26.8,25.6,26.4,25.1,25.1,[25.1],26.8,25.6,0.0,26.8,26.0,26.0
2023-05-31 16:10:00,26.5,9.61,26.8,25.6,26.4,24.9,24.9,[24.9],26.8,25.6,1.0,26.8,24.0,26.0
2023-05-31 16:15:00,26.4,9.51,25.8,25.3,25.633333333333336,24.8,24.8,[24.8],25.8,25.3,1.0,25.8,24.0,26.0
2023-05-31 16:20:00,26.5,10.03,26.3,25.4,26.0,25.0,25.0,[25.0],26.3,25.4,1.0,26.3,25.0,26.0
2023-05-31 16:25:00,26.5,9.8,26.0,25.5,25.83333333333333,25.0,25.0,[25.0],26.0,25.5,1.0,26.0,24.0,26.0
2023-05-31 16:30:00,26.5,9.67,26.0,25.5,25.83333333333333,24.8,24.8,[24.8],26.0,25.5,1.0,26.0,24.0,26.0
2023-05-31 16:35:00,26.4,9.66,26.0,25.3,25.766666666666666,24.9,24.9,[24.9],26.0,25.3,1.0,26.0,25.0,26.0
2023-05-31 16:40:00,26.4,9.65,26.7,25.6,26.33333333333333,25.1,25.1,[25.1],26.7,25.6,1.0,26.7,25.0,26.0
2023-05-31 16:45:00,26.4,9.7,26.1,25.7,25.96666666666667,25.0,25.0,[25.0],26.1,25.7,1.0,26.1,24.0,26.0
2023-05-31 16:50:00,26.4,9.62,25.7,25.3,25.566666666666663,24.8,24.8,[24.8],25.7,25.3,1.0,25.7,24.0,26.0
2023-05-31 16:55:00,26.5,9.63,26.2,25.3,25.9,24.9,24.9,[24.9],26.2,25.3,1.0,26.2,25.0,26.0
2023-05-31 17:00:00,26.5,9.75,26.7,25.7,26.366666666666664,25.1,25.1,[25.1],26.7,25.7,1.0,26.7,26.0,26.0
2023-05-31 17:05:00,26.5,9.63,25.5,25.5,25.5,24.9,24.9,[24.9],25.5,25.5,1.0,25.5,23.0,26.0
2023-05-31 17:10:00,26.4,9.64,25.8,25.3,25.633333333333336,24.9,24.9,[24.9],25.8,25.3,1.0,25.8,24.0,26.0
2023-05-31 17:15:00,26.5,9.7,25.8,25.3,25.633333333333336,25.0,25.0,[25.0],25.8,25.3,1.0,25.8,25.0,26.0
2023-05-31 17:20:00,26.4,9.86,26.4,25.5,26.1,25.0,25.0,[25.0],26.4,25.5,1.0,26.4,25.0,26.0
2023-05-31 17:25:00,26.4,9.65,25.5,25.3,25.433333333333334,24.8,24.8,[24.8],25.5,25.3,1.0,25.5,24.0,26.0
2023-05-31 17:30:00,26.4,9.71,26.1,25.3,25.83333333333333,24.9,24.9,[24.9],26.1,25.3,1.0,26.1,25.0,26.0
2023-05-31 17:35:00,26.5,9.57,26.1,25.5,25.9,25.1,25.1,[25.1],26.1,25.5,1.0,26.1,26.0,26.0
2023-05-31 17:40:00,26.4,9.71,26.6,25.5,26.23333333333333,24.9,24.9,[24.9],26.6,25.5,1.0,26.6,24.0,26.0
2023-05-31 17:45:00,26.5,9.96,25.7,25.3,25.566666666666663,24.8,24.8,[24.8],25.7,25.3,1.0,25.7,24.0,26.0
2023-05-31 17:50:00,26.4,9.68,26.4,25.4,26.066666666666663,25.0,25.0,[25.0],26.4,25.4,1.0,26.4,25.0,26.0
2023-05-31 17:55:00,26.4,9.66,26.6,25.7,26.3,25.1,25.1,[25.1],26.6,25.7,1.0,26.6,25.0,26.0
2023-05-31 18:00:00,26.4,9.68,25.4,25.4,25.399999999999995,24.9,24.9,[24.9],25.4,25.4,1.0,25.4,23.0,26.0
2023-05-31 18:05:00,26.4,9.94,25.8,25.4,25.666666666666668,24.9,24.9,[24.9],25.8,25.4,1.0,25.8,25.0,26.0
2023-05-31 18:10:00,26.4,10.3,26.4,25.5,26.1,25.0,25.0,[25.0],26.4,25.5,1.0,26.4,25.0,26.0
2023-05-31 18:15:00,26.4,10.07,25.9,25.7,25.83333333333333,25.0,25.0,[25.0],25.9,25.7,1.0,25.9,24.0,26.0
